comment,date,support_number,user
CNN赶紧哭丧去,22分钟前 来自网页    ,0,李凌峰KniGht
wdm一点儿偷渡都没提，不知道的还以为是车祸？因为偷渡死了这么丢人的事还大张旗鼓举行葬礼🐮,22分钟前 来自网页    ,1,山野阡里
安息,22分钟前 来自网页    ,0,孟爷_大长腿_
一直想知道是谁把他们冻死的，是故意的吗，为什么？,22分钟前 来自网页    ,0,卖蜂蜜的小天使
【,24分钟前 来自网页    ,0,重庆德尼罗高级定制西服
转发微博,24分钟前 来自网页    ,0,juelideyitian
好难过。不要再干这种傻事,25分钟前 来自网页    ,0,sweet蜜紫
安好,26分钟前 来自网页    ,0,冲上云霄的鹰688
越南也戴孝阿,26分钟前 来自网页    ,0,伲克缦缦
CNN现在会说是越南人了，当初查都没查直接说中国人，现在啪啪打脸了吧,26分钟前 来自网页    ,0,少一点废话多点实在
转发微博,27分钟前 来自网页    ,0,小蜜蜂每日优品
我愿意用你🐴的命换一个🐵,28分钟前 来自网页    ,0,隋朝来客S
死的越南人，世界集体噤声了！,28分钟前 来自网页    ,0,kaige0328
为什么不公布，原因以及背后的产业链,28分钟前 来自网页    ,0,一塔一林
愿 在天堂安好,29分钟前 来自网页    ,0,没错是瑶瑶啊_
生命无贵贱，评论真恶臭,29分钟前 来自网页    ,0,隋虬生
🙏,31分钟前 来自网页    ,0,阿里哈里哈里路亚
虽然对于他们的死感到很惋惜，但是偷渡过去对任何国家来说都有不安全的隐患。生活很难，希望大家都可以好好生活吧,32分钟前 来自网页    ,0,朝然问答
心疼,33分钟前 来自网页    ,0,Sweet蜜拉圣果配上椰子糖
走好勇士,34分钟前 来自网页    ,0,我的她美如梦v2
BBC什么时候④几个,34分钟前 来自网页    ,0,RAGjun6516580776
越南人不是喜欢抵制吗！抵制和抗议英国啊,35分钟前 来自网页    ,0,冯敏王万研
蛮心疼的，要不是为了生活……,35分钟前 来自网页    ,0,润小崽
韩国有一部片就是讲流感，也是偷渡客集装箱，可怕,35分钟前 来自网页    ,0,梁Don妮
愿逝者安息，家人节哀🙏,35分钟前 来自网页    ,0,CN雪娇儿
悼念BBC,36分钟前 来自网页    ,0,RAGjun6516580776
愿逝者安息，家人一生健康平安,36分钟前 来自网页    ,0,CN雪娇儿
逝者安息🙏,36分钟前 来自网页    ,2,亭亭钰立5277
别的不说 越南女人普遍比中国女人更传统 勤劳，要求少。别拿越南女性骗婚逃走说事，因为她们嫁的普遍是一无是处穷的叮当响的男人，换你你也跑。而许多中国女人，传统都丢了，只知道女权不知道女责，不仅要求男人有房有车有钱，还必须颜值高、幽默浪漫会做家务。看见外国男人反而倒贴 .不反思还怪俞敏洪,36分钟前 来自网页    ,0,gyqjfb
别的不说 越南女人普遍比中国女人更传统 勤劳，要求少。别拿越南女性骗婚逃走说事，因为她们嫁的普遍是一无是处穷的叮当响的男人，换你你也跑。而许多中国女人，传统都丢了，只知道女权不知道女责，不仅要求男人有房有车有钱，还必须颜值高、幽默浪漫会做家务。看见外国男人反而倒贴，不反思还怪俞敏洪,37分钟前 来自网页    ,0,gyqjfb
可以 但没必要来这种新闻底下说 都是需要节哀的事情,37分钟前 来自网页    ,0,阿醌_Young
如果经济富裕谁愿身处异乡？,37分钟前 来自网页    ,0,赛里木有多美
我想说的是逝者安息 但是这个后果是自己选择的,37分钟前 来自网页    ,0,-GMMMLLLL
没让英国干爹送个花圈吗,37分钟前 来自网页    ,0,孟xiang成真
CCN应该过来披麻戴孝3年！,38分钟前 来自网页    ,1,美亼
逝者安息，无良媒体给👴爬,38分钟前 来自网页    ,0,仅需自渡
死者最大，我们为他们祈祷，希望你们好好的,38分钟前 来自网页    ,1,吴峰w
这是偷渡啊……搞这么隆重是想推崇这种行为？,38分钟前 来自网页    ,2,Sundaysysys
你们认识到贫穷才是悲剧的原因了吗？,39分钟前 来自网页    ,0,在困kun_
我真的很想了解下，谁杀的 为什么要杀他们,39分钟前 来自网页    ,0,高家有个女汉子狂想曲
热水第二……蓝台NB,40分钟前 来自网页    ,0,纳曦宝宝zxc
热水第二……蓝台NB,40分钟前 来自网页    ,0,纳曦宝宝zxc
BBC：中国人伪装成越南人偷渡早看出来了，看破不说破而已，我们清楚的很，给你们点面子，唉我们真的太善良了，自己都被自己感动了。,40分钟前 来自网页    ,0,地狱恶魔不是我
为什么这么多人替节目组转移话题，替浙江卫视开脱，明明是浙江卫视节目组相关安全设施不到位造成意外，浙江卫视应该被追责，到现在节目组只是官方回答，一点人性都没有，难道不追究节目组的责任吗,40分钟前 来自网页    ,0,郝泽宇的粉
CNN那个憨批呢，还不滚出来看看,40分钟前 来自网页    ,1,鱼腥草很好吃
很讨厌高赞ky了，这条新闻的前情是关系到整个中国被泼污水，同时也是几十条人命的故去，扯其他明星事件的分分场合好吗。,40分钟前 来自网页    ,0,清醒着找梦境
浙江卫视厉害！,40分钟前 来自网页    ,1,朱朱女孩小贤贤
新闻刚出来的时候 英方：死者均为中国人 中国人：,41分钟前 来自网页    ,0,闫琴芳
什么鬼都能上热搜第二,41分钟前 来自网页    ,0,空灵的夏天2008
谁让他们偷渡呢！,41分钟前 来自网页    ,1,LHTY刘浩
还拿着假的中国国籍,42分钟前 来自网页    ,0,宋卓雅Olive
等一下？这不是偷渡吗死的吗？为什么搞得这么高尚，我知道是人命，但我就好奇，这么高调真的有意义吗？,42分钟前 来自网页    ,0,起名字会让人头疼
逝者安息,42分钟前 来自网页    ,0,起床气连砍八条街
🙏🙏,43分钟前 来自网页    ,0,半红不红兔
诶,43分钟前 来自网页    ,0,一哥哥弟弟坡前坐一
越南可真是不值得人可怜,43分钟前 来自网页    ,0,北洋退堂鼓表演联赛冠军
越南猴子活该,43分钟前 来自网页    ,0,女王被绊倒
偷渡是犯法的，即使没有这个意外，被抓到也有其他的后果,44分钟前 来自网页    ,0,乔小羊Q
逝者安息🙏,44分钟前 来自网页    ,0,拽拽鸡窝头
愿安好！,44分钟前 来自网页    ,1,Kitty咯lol1
天主教堂里的不叫牧师叫神父  这字幕说明打的,44分钟前 来自网页    ,0,摩西摩西卡lu
虽然 但是这也不至于热搜第二吧,44分钟前 来自网页    ,1,Amoyyyyooo
都好年轻,45分钟前 来自网页    ,0,深圳杨钰莹
道理大家都懂，但是在这条关于逝者葬礼的微博下，谈这些不太合适吧。,45分钟前 来自网页    ,3,螺蛳粉冰阔落
跟泰语好像啊,46分钟前 来自网页    ,0,Ttay阳
这些人是越南政府包机送回来的还是政府提供贷款送回来的,47分钟前 来自网页    ,0,一只小嗨牛6523584297
现在只要上热搜就会有人说是浙江卫视买的,47分钟前 来自网页    ,0,飘雨之子
只能感叹我们国家富强，不会让人们为了生计背井离乡。逝者安息吧……,48分钟前 来自网页    ,0,在博斯普鲁斯吃豆子
走好,48分钟前 来自网页    ,1,Joke児
地址是不是错了,49分钟前 来自网页    ,0,家庭保险经纪洪先生
哈哈哈哈哈哈哈哈哈哈 网友们也太可爱了 这个话题大家的状态从最开始的紧张 到祈祷 再到放松 最后到吃瓜 太真实了吧🤣🤣,49分钟前 来自网页    ,0,我是易小明阿
无论怎么样都是为了生活吧。死者为大 逝者安息,49分钟前 来自网页    ,1,蜡笔小星o3o
妈呀 越南这批人的怨气得有多重呀，吓人,50分钟前 来自网页    ,0,兰蓝岚澜湾
都是被生活所迫,50分钟前 来自网页    ,1,娱乐八卦名声圈起来
村里的房子看起来还可以呀。,50分钟前 来自网页    ,0,爱足够你我两人用
生活不易，有钱人不知道穷人活命有多难，有钱人根本不知道普通人要为温饱奔波多苦,50分钟前 来自网页    ,0,美就一个字cfs
虽然他们很惨，但是本质上人家是偷渡的，是要逃离祖国的人，除了家人，其他人也就别掺和了吧,50分钟前 来自网页    ,1,love沐沐1
别的不说 越南女人普遍比中国女人更传统 勤劳，要求少。别拿越南女性骗婚逃走说事，因为她们嫁的普遍是一无是处穷的叮当响的男人，换你你也跑。而许多中国女人，传统都丢了，只知道女权不知道女责，不仅要求男人有房有车有钱，还必须颜值高、幽默浪漫会做家务。看见外国男人反而倒贴，不反思还怪俞敏洪,51分钟前 来自网页    ,0,gyqjfb
都很年轻，真可惜,51分钟前 来自网页    ,0,抹茶团子C
太难过了,51分钟前 来自网页    ,0,深深爱你啊
可怜,52分钟前 来自网页    ,0,藽藽洁
回复 ,52分钟前 来自网页    ,3,Dear-Astraea
别的不说 越南女人普遍比中国女人更传统 勤劳，要求少。别拿越南女性骗婚逃走说事，因为她们嫁的普遍是一无是处穷的叮当响的男人，换你你也跑。而许多中国女人，传统都丢了，只知道女权不知道女责，不仅要求男人有房有车有钱，还必须颜值高、幽默浪漫会做家务。看见外国男人反而倒贴，一点民族气节都没,52分钟前 来自网页    ,0,gyqjfb
不是偷渡吗 这,52分钟前 来自网页    ,0,来自少女星的老妖婆
🙏,52分钟前 来自网页    ,0,一个格格不入人
外国无良媒体怎么不报道了，抹黑的时候一顿报道，后续就不出声了,53分钟前 来自网页    ,1,活力小火儿
国外媒体真是绝了～应该去过这些死难者送行 ！下跪 ！,53分钟前 来自网页    ,0,宇宙的宇2018
死猴子！,54分钟前 来自网页    ,0,兰千吾
转发微博,57分钟前 来自网页    ,0,厦门泰昇贸易有限公司
我就想知道为什么死了 犯人是怎么处置的,57分钟前 来自网页    ,0,薯条蘸老干妈呀
节哀吧，生活不易，但得继续,58分钟前 来自网页    ,0,快下雨了25855
这个国家对中国很不友好！,58分钟前 来自网页    ,1,最悲钗头凤
对这个国家和这个国家的人  没有好感 ！,58分钟前 来自网页    ,1,孙大雷公子
不明白这些人的死因是什么？是被谋杀还是偷渡过程中冷库里冻死的？有明白的说一下呗,58分钟前 来自网页    ,0,影像小郎中
逝去的每一个人都怀揣着英国梦,今天 11:21 来自网页    ,1,泽西y-zeci
